user_id,month,age,city,plan,total_messages,total_mb,total_minutes,messages_included,mb_per_month_included,minutes_included,usd_monthly_pay,total_cost
1287,2018-07,74,"Sacramento–Roseville–Folsom, CA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1287,2018-08,74,"Sacramento–Roseville–Folsom, CA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1287,2018-09,74,"Sacramento–Roseville–Folsom, CA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1287,2018-10,74,"Sacramento–Roseville–Folsom, CA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1287,2018-11,74,"Sacramento–Roseville–Folsom, CA MSA",surf,91.0,12723.19,292.34,50,15360,500,20,21.23
1287,2018-12,74,"Sacramento–Roseville–Folsom, CA MSA",surf,121.0,17345.66,408.38,50,15360,500,20,41.5212109375
1288,2018-07,60,"Las Vegas-Henderson-Paradise, NV MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1288,2018-08,60,"Las Vegas-Henderson-Paradise, NV MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1288,2018-09,60,"Las Vegas-Henderson-Paradise, NV MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1288,2018-10,60,"Las Vegas-Henderson-Paradise, NV MSA",surf,0.0,14660.53,268.48,50,15360,500,20,20.0
1288,2018-11,60,"Las Vegas-Henderson-Paradise, NV MSA",surf,0.0,11979.03,273.11,50,15360,500,20,20.0
1288,2018-12,60,"Las Vegas-Henderson-Paradise, NV MSA",surf,0.0,14622.88,262.78,50,15360,500,20,20.0
1289,2018-11,47,"Detroit-Warren-Dearborn, MI MSA",ultimate,29.0,12695.65,413.79,1000,30720,3000,70,70.0
1289,2018-12,47,"Detroit-Warren-Dearborn, MI MSA",ultimate,61.0,18661.41,639.96,1000,30720,3000,70,70.0
1290,2018-09,33,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1290,2018-10,33,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1290,2018-11,33,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,50.0,8938.66,97.91,50,15360,500,20,20.0
1290,2018-12,33,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,19.0,4748.8,47.38,50,15360,500,20,20.0
1291,2018-01,65,"Indianapolis-Carmel-Anderson, IN MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1291,2018-02,65,"Indianapolis-Carmel-Anderson, IN MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1291,2018-03,65,"Indianapolis-Carmel-Anderson, IN MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1291,2018-04,65,"Indianapolis-Carmel-Anderson, IN MSA",surf,2.0,3779.34,74.38,50,15360,500,20,20.0
1291,2018-05,65,"Indianapolis-Carmel-Anderson, IN MSA",surf,11.0,14019.73,529.04,50,15360,500,20,20.871199999999998
1291,2018-06,65,"Indianapolis-Carmel-Anderson, IN MSA",surf,5.0,15428.95,637.43,50,15360,500,20,24.796239843750005
1291,2018-07,65,"Indianapolis-Carmel-Anderson, IN MSA",surf,10.0,21497.27,611.52,50,15360,500,20,83.27987734375002
1291,2018-08,65,"Indianapolis-Carmel-Anderson, IN MSA",surf,11.0,20999.61,443.9,50,15360,500,20,75.07431640625
1291,2018-09,65,"Indianapolis-Carmel-Anderson, IN MSA",surf,6.0,14924.73,578.88,50,15360,500,20,22.3664
1291,2018-10,65,"Indianapolis-Carmel-Anderson, IN MSA",surf,14.0,21268.25,648.53,50,15360,500,20,82.15365390625
1291,2018-11,65,"Indianapolis-Carmel-Anderson, IN MSA",surf,14.0,12558.28,487.82,50,15360,500,20,20.0
1291,2018-12,65,"Indianapolis-Carmel-Anderson, IN MSA",surf,17.0,12186.77,593.5,50,15360,500,20,22.805
1292,2018-01,42,"Dallas-Fort Worth-Arlington, TX MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1292,2018-02,42,"Dallas-Fort Worth-Arlington, TX MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1292,2018-03,42,"Dallas-Fort Worth-Arlington, TX MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1292,2018-04,42,"Dallas-Fort Worth-Arlington, TX MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1292,2018-05,42,"Dallas-Fort Worth-Arlington, TX MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1292,2018-06,42,"Dallas-Fort Worth-Arlington, TX MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1292,2018-07,42,"Dallas-Fort Worth-Arlington, TX MSA",surf,0.0,21099.24,106.46000000000001,50,15360,500,20,76.04726562500002
1292,2018-08,42,"Dallas-Fort Worth-Arlington, TX MSA",surf,0.0,51809.35,304.67,50,15360,500,20,375.95068359375
1292,2018-09,42,"Dallas-Fort Worth-Arlington, TX MSA",surf,0.0,32907.39,262.94,50,15360,500,20,191.36123046875
1292,2018-10,42,"Dallas-Fort Worth-Arlington, TX MSA",surf,0.0,46868.75,290.79,50,15360,500,20,327.70263671875
1292,2018-11,42,"Dallas-Fort Worth-Arlington, TX MSA",surf,0.0,33877.79,256.33,50,15360,500,20,200.83779296875002
1292,2018-12,42,"Dallas-Fort Worth-Arlington, TX MSA",surf,0.0,52034.659999999996,132.65,50,15360,500,20,378.1509765625
1293,2018-08,23,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",surf,50.0,17951.4,411.23,50,15360,500,20,45.306640625000014
1293,2018-09,23,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",surf,96.0,32271.6,500.87,50,15360,500,20,186.55844375
1293,2018-10,23,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",surf,87.0,39963.26,540.52,50,15360,500,20,262.59181093750004
1293,2018-11,23,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",surf,110.0,30607.2,512.34,50,15360,500,20,171.06863750000002
1293,2018-12,23,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",surf,89.0,29088.98,593.18,50,15360,500,20,158.0374703125
1294,2018-04,67,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1294,2018-05,67,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1294,2018-06,67,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1294,2018-07,67,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1294,2018-08,67,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1294,2018-09,67,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,14.0,6555.46,136.91,50,15360,500,20,20.0
1294,2018-10,67,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,123.0,30249.17,557.41,50,15360,500,20,169.31435078124997
1294,2018-11,67,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,35.0,14327.66,233.04,50,15360,500,20,20.0
1294,2018-12,67,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1295,2018-08,68,"Kansas City, MO-KS MSA",surf,19.0,11382.26,332.71,50,15360,500,20,20.0
1295,2018-09,68,"Kansas City, MO-KS MSA",surf,23.0,17117.63,588.3,50,15360,500,20,39.81335546875001
1295,2018-10,68,"Kansas City, MO-KS MSA",surf,20.0,19931.64,481.77,50,15360,500,20,64.644921875
1295,2018-11,68,"Kansas City, MO-KS MSA",surf,25.0,18391.85,587.32,50,15360,500,20,52.227510156249984
1295,2018-12,68,"Kansas City, MO-KS MSA",surf,21.0,22206.03,422.15999999999997,50,15360,500,20,86.85576171874999
1296,2018-10,36,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",ultimate,6.0,10627.8,139.44,1000,30720,3000,70,70.0
1296,2018-11,36,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",ultimate,15.0,20186.52,279.04,1000,30720,3000,70,70.0
1297,2018-08,51,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1297,2018-09,51,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1297,2018-10,51,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1297,2018-11,51,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,0.0,12247.5,87.89999999999999,50,15360,500,20,20.0
1297,2018-12,51,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,0.0,7960.32,98.74,50,15360,500,20,20.0
1298,2018-09,53,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1298,2018-10,53,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1298,2018-11,53,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1299,2018-01,64,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1299,2018-02,64,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1299,2018-03,64,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,7.0,4905.4,344.14,50,15360,500,20,20.0
1299,2018-04,64,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,11.0,16718.19,512.09,50,15360,500,20,33.62627421874999
1299,2018-05,64,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,8.0,18204.12,438.94,50,15360,500,20,47.77460937499999
1299,2018-06,64,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,6.0,18566.489999999998,293.65000000000003,50,15360,500,20,51.31337890624998
1299,2018-07,64,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,14.0,18631.63,346.38,50,15360,500,20,51.94951171875001
1299,2018-08,64,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,15.0,14212.83,409.02,50,15360,500,20,20.0
1299,2018-09,64,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,6.0,17759.41,401.28000000000003,50,15360,500,20,43.43173828125
1299,2018-10,64,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,7.0,15037.31,436.62,50,15360,500,20,20.0
1299,2018-11,64,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,6.0,11977.33,590.06,50,15360,500,20,22.7018
1299,2018-12,64,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,10.0,12021.16,413.12,50,15360,500,20,20.0
1300,2018-10,23,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,0.0,8253.35,87.02000000000001,50,15360,500,20,20.0
1300,2018-11,23,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,0.0,14956.49,314.19,50,15360,500,20,20.0
1301,2018-01,64,"Chicago-Naperville-Elgin, IL-IN-WI MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1301,2018-02,64,"Chicago-Naperville-Elgin, IL-IN-WI MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1301,2018-03,64,"Chicago-Naperville-Elgin, IL-IN-WI MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1301,2018-04,64,"Chicago-Naperville-Elgin, IL-IN-WI MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1301,2018-05,64,"Chicago-Naperville-Elgin, IL-IN-WI MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1301,2018-06,64,"Chicago-Naperville-Elgin, IL-IN-WI MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1301,2018-07,64,"Chicago-Naperville-Elgin, IL-IN-WI MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1301,2018-08,64,"Chicago-Naperville-Elgin, IL-IN-WI MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1301,2018-09,64,"Chicago-Naperville-Elgin, IL-IN-WI MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1301,2018-10,64,"Chicago-Naperville-Elgin, IL-IN-WI MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1301,2018-11,64,"Chicago-Naperville-Elgin, IL-IN-WI MSA",ultimate,33.0,8948.8,147.15,1000,30720,3000,70,70.0
1301,2018-12,64,"Chicago-Naperville-Elgin, IL-IN-WI MSA",ultimate,125.0,35011.71,895.28,1000,30720,3000,70,99.337861328125
1302,2018-01,62,"Rochester, NY MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1302,2018-02,62,"Rochester, NY MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1302,2018-03,62,"Rochester, NY MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1302,2018-04,62,"Rochester, NY MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1302,2018-05,62,"Rochester, NY MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1302,2018-06,62,"Rochester, NY MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1302,2018-07,62,"Rochester, NY MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1302,2018-08,62,"Rochester, NY MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1302,2018-09,62,"Rochester, NY MSA",surf,21.0,10712.19,228.82999999999998,50,15360,500,20,20.0
1302,2018-10,62,"Rochester, NY MSA",surf,74.0,28076.03,487.26,50,15360,500,20,144.89998046875
1302,2018-11,62,"Rochester, NY MSA",surf,68.0,22987.59,449.45,50,15360,500,20,95.02818359374999
1302,2018-12,62,"Rochester, NY MSA",surf,23.0,9070.44,118.92,50,15360,500,20,20.0
1303,2018-10,67,"Detroit-Warren-Dearborn, MI MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1303,2018-11,67,"Detroit-Warren-Dearborn, MI MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1303,2018-12,67,"Detroit-Warren-Dearborn, MI MSA",ultimate,148.0,25042.66,112.29,1000,30720,3000,70,70.0
1304,2018-10,69,"Birmingham-Hoover, AL MSA",ultimate,7.0,3465.5099999999998,32.56,1000,30720,3000,70,70.0
1304,2018-11,69,"Birmingham-Hoover, AL MSA",ultimate,65.0,20005.14,504.09000000000003,1000,30720,3000,70,70.0
1304,2018-12,69,"Birmingham-Hoover, AL MSA",ultimate,59.0,23251.89,507.47,1000,30720,3000,70,70.0
1305,2018-05,18,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,3.0,9945.9,291.4,50,15360,500,20,20.0
1305,2018-06,18,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,1.0,17078.86,423.61,50,15360,500,20,36.785742187500006
1305,2018-07,18,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,1.0,15252.78,449.77,50,15360,500,20,20.0
1305,2018-08,18,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,4.0,13435.16,490.65,50,15360,500,20,20.0
1305,2018-09,18,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,6.0,17449.09,461.77,50,15360,500,20,40.40126953125
1305,2018-10,18,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,4.0,16002.21,406.14,50,15360,500,20,26.27158203124999
1305,2018-11,18,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,4.0,16005.04,505.44,50,15360,500,20,26.46241875000001
1305,2018-12,18,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,3.0,15755.87,467.49,50,15360,500,20,23.865917968750008
1306,2018-11,19,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",surf,0.0,246.99,4.6,50,15360,500,20,20.0
1306,2018-12,19,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1307,2018-12,28,"Boston-Cambridge-Newton, MA-NH MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1308,2018-11,46,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",surf,20.0,6783.38,44.879999999999995,50,15360,500,20,20.0
1308,2018-12,46,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",surf,40.0,21520.72,423.05,50,15360,500,20,80.16328125000001
1309,2018-07,19,"San Diego-Chula Vista-Carlsbad, CA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1309,2018-08,19,"San Diego-Chula Vista-Carlsbad, CA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1309,2018-09,19,"San Diego-Chula Vista-Carlsbad, CA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1309,2018-10,19,"San Diego-Chula Vista-Carlsbad, CA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1309,2018-11,19,"San Diego-Chula Vista-Carlsbad, CA MSA",surf,3.0,240.0,21.71,50,15360,500,20,20.0
1309,2018-12,19,"San Diego-Chula Vista-Carlsbad, CA MSA",surf,67.0,16233.7,580.74,50,15360,500,20,31.46442656250001
1310,2018-11,73,"Portland-Vancouver-Hillsboro, OR-WA MSA",surf,0.0,968.9000000000001,14.87,50,15360,500,20,20.0
1310,2018-12,73,"Portland-Vancouver-Hillsboro, OR-WA MSA",surf,0.0,20970.26,117.35,50,15360,500,20,74.78769531249998
1311,2018-06,69,"Memphis, TN-MS-AR MSA",ultimate,0.0,1498.83,0.0,1000,30720,3000,70,70.0
1311,2018-07,69,"Memphis, TN-MS-AR MSA",ultimate,0.0,24800.73,283.78000000000003,1000,30720,3000,70,70.0
1311,2018-08,69,"Memphis, TN-MS-AR MSA",ultimate,0.0,17512.87,178.84,1000,30720,3000,70,70.0
1311,2018-09,69,"Memphis, TN-MS-AR MSA",ultimate,0.0,19185.44,208.82,1000,30720,3000,70,70.0
1311,2018-10,69,"Memphis, TN-MS-AR MSA",ultimate,0.0,16740.71,207.86,1000,30720,3000,70,70.0
1311,2018-11,69,"Memphis, TN-MS-AR MSA",ultimate,0.0,15450.17,183.41,1000,30720,3000,70,70.0
1311,2018-12,69,"Memphis, TN-MS-AR MSA",ultimate,0.0,11638.869999999999,261.28,1000,30720,3000,70,70.0
1312,2018-01,42,"Fresno, CA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1312,2018-02,42,"Fresno, CA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1312,2018-03,42,"Fresno, CA MSA",surf,28.0,20917.54,433.78,50,15360,500,20,74.27285156250001
1312,2018-04,42,"Fresno, CA MSA",surf,38.0,28509.8,272.64,50,15360,500,20,148.416015625
1312,2018-05,42,"Fresno, CA MSA",surf,27.0,22079.41,343.49,50,15360,500,20,85.61923828125
1312,2018-06,42,"Fresno, CA MSA",surf,33.0,17076.09,355.48,50,15360,500,20,36.75869140625
1312,2018-07,42,"Fresno, CA MSA",surf,23.0,27213.75,337.71,50,15360,500,20,135.75927734375
1312,2018-08,42,"Fresno, CA MSA",surf,38.0,25569.29,510.36,50,15360,500,20,120.01089765625001
1312,2018-09,42,"Fresno, CA MSA",surf,37.0,18549.57,401.76,50,15360,500,20,51.14814453125
1312,2018-10,42,"Fresno, CA MSA",surf,39.0,20623.41,362.11,50,15360,500,20,71.40048828125
1312,2018-11,42,"Fresno, CA MSA",surf,25.0,14662.89,306.02,50,15360,500,20,20.0
1312,2018-12,42,"Fresno, CA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1313,2018-05,49,"San Francisco-Oakland-Berkeley, CA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1313,2018-06,49,"San Francisco-Oakland-Berkeley, CA MSA",surf,27.0,6523.04,323.76,50,15360,500,20,20.0
1313,2018-07,49,"San Francisco-Oakland-Berkeley, CA MSA",surf,46.0,17701.73,383.06,50,15360,500,20,42.868457031249996
1313,2018-08,49,"San Francisco-Oakland-Berkeley, CA MSA",surf,61.0,16293.62,668.37,50,15360,500,20,34.49848281250001
1313,2018-09,49,"San Francisco-Oakland-Berkeley, CA MSA",surf,46.0,17943.79,545.68,50,15360,500,20,46.602724218750005
1313,2018-10,49,"San Francisco-Oakland-Berkeley, CA MSA",surf,45.0,21656.21,531.45,50,15360,500,20,82.42992578124999
1313,2018-11,49,"San Francisco-Oakland-Berkeley, CA MSA",surf,39.0,19690.12,652.64,50,15360,500,20,66.86552812499998
1313,2018-12,49,"San Francisco-Oakland-Berkeley, CA MSA",surf,44.0,12318.71,599.04,50,15360,500,20,22.9712
1314,2018-03,35,"Los Angeles-Long Beach-Anaheim, CA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1314,2018-04,35,"Los Angeles-Long Beach-Anaheim, CA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1314,2018-05,35,"Los Angeles-Long Beach-Anaheim, CA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1314,2018-06,35,"Los Angeles-Long Beach-Anaheim, CA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1314,2018-07,35,"Los Angeles-Long Beach-Anaheim, CA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1314,2018-08,35,"Los Angeles-Long Beach-Anaheim, CA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1314,2018-09,35,"Los Angeles-Long Beach-Anaheim, CA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1314,2018-10,35,"Los Angeles-Long Beach-Anaheim, CA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1314,2018-11,35,"Los Angeles-Long Beach-Anaheim, CA MSA",ultimate,19.0,16797.9,409.65,1000,30720,3000,70,70.0
1314,2018-12,35,"Los Angeles-Long Beach-Anaheim, CA MSA",ultimate,21.0,12603.630000000001,499.02,1000,30720,3000,70,70.0
1315,2018-04,45,"Raleigh-Cary, NC MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1315,2018-05,45,"Raleigh-Cary, NC MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1315,2018-06,45,"Raleigh-Cary, NC MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1315,2018-07,45,"Raleigh-Cary, NC MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1315,2018-08,45,"Raleigh-Cary, NC MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1315,2018-09,45,"Raleigh-Cary, NC MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1316,2018-05,59,"Tulsa, OK MSA",surf,14.0,3189.44,39.910000000000004,50,15360,500,20,20.0
1316,2018-06,59,"Tulsa, OK MSA",surf,42.0,12679.55,148.75,50,15360,500,20,20.0
1316,2018-07,59,"Tulsa, OK MSA",surf,61.0,17071.3,280.55,50,15360,500,20,37.04191406249999
1316,2018-08,59,"Tulsa, OK MSA",surf,60.0,19881.22,255.47,50,15360,500,20,64.45253906250001
1316,2018-09,59,"Tulsa, OK MSA",surf,61.0,24316.96,169.25,50,15360,500,20,107.80031249999999
1316,2018-10,59,"Tulsa, OK MSA",surf,59.0,19562.38,213.57,50,15360,500,20,61.30886718750001
1316,2018-11,59,"Tulsa, OK MSA",surf,66.0,20174.26,244.88,50,15360,500,20,67.49425781249998
1316,2018-12,59,"Tulsa, OK MSA",surf,70.0,24658.26,106.44,50,15360,500,20,111.40332031249997
1317,2018-11,70,"Phoenix-Mesa-Chandler, AZ MSA",ultimate,0.0,9105.689999999999,396.78000000000003,1000,30720,3000,70,70.0
1317,2018-12,70,"Phoenix-Mesa-Chandler, AZ MSA",ultimate,0.0,16207.01,711.59,1000,30720,3000,70,70.0
1318,2018-09,54,"Atlanta-Sandy Springs-Roswell, GA MSA",surf,2.0,442.71,11.48,50,15360,500,20,20.0
1318,2018-10,54,"Atlanta-Sandy Springs-Roswell, GA MSA",surf,36.0,18126.04,385.58,50,15360,500,20,47.01210937500001
1318,2018-11,54,"Atlanta-Sandy Springs-Roswell, GA MSA",surf,30.0,24675.5,353.84,50,15360,500,20,110.9716796875
1318,2018-12,54,"Atlanta-Sandy Springs-Roswell, GA MSA",surf,47.0,19730.76,328.78000000000003,50,15360,500,20,62.683203124999984
1319,2018-06,21,"Colorado Springs, CO MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1319,2018-07,21,"Colorado Springs, CO MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1319,2018-08,21,"Colorado Springs, CO MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1319,2018-09,21,"Colorado Springs, CO MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1319,2018-10,21,"Colorado Springs, CO MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1319,2018-11,21,"Colorado Springs, CO MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1319,2018-12,21,"Colorado Springs, CO MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1320,2018-02,23,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1320,2018-03,23,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1320,2018-04,23,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,27.0,8356.98,422.54,50,15360,500,20,20.0
1320,2018-05,23,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,70.0,20775.45,804.85,50,15360,500,20,82.63075390625
1320,2018-06,23,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,52.0,13977.75,812.48,50,15360,500,20,29.434399999999997
1320,2018-07,23,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,58.0,22011.8,819.73,50,15360,500,20,94.79088437499999
1320,2018-08,23,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,68.0,21542.06,830.38,50,15360,500,20,90.82307968750001
1320,2018-09,23,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,60.0,13837.42,836.82,50,15360,500,20,30.404600000000002
1320,2018-10,23,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,60.0,26621.41,770.13,50,15360,500,20,138.37860703125003
1320,2018-11,23,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,72.0,19919.41,896.65,50,15360,500,20,77.08498828125
1320,2018-12,23,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,64.0,16113.69,1009.29,50,15360,500,20,43.058953906250004
1321,2018-05,19,"North Port-Sarasota-Bradenton, FL MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1321,2018-06,19,"North Port-Sarasota-Bradenton, FL MSA",surf,0.0,17726.98,539.14,50,15360,500,20,44.289239062499995
1321,2018-07,19,"North Port-Sarasota-Bradenton, FL MSA",surf,0.0,23604.01,547.4,50,15360,500,20,101.92991015624997
1321,2018-08,19,"North Port-Sarasota-Bradenton, FL MSA",surf,0.0,19672.55,444.55,50,15360,500,20,62.11474609374999
1321,2018-09,19,"North Port-Sarasota-Bradenton, FL MSA",surf,0.0,18633.06,448.16,50,15360,500,20,51.96347656250001
1321,2018-10,19,"North Port-Sarasota-Bradenton, FL MSA",surf,0.0,22575.28,388.67,50,15360,500,20,90.46171874999999
1321,2018-11,19,"North Port-Sarasota-Bradenton, FL MSA",surf,0.0,11822.98,490.18,50,15360,500,20,20.0
